-0.999995, -0.00327132, -0.0205644, 6.27829, 39.4782, 0.129147
-0.999903, 0.0139299, 0.0875901, 6.27771, 39.4746, -0.549933
-0.999515, 0.0311271, 0.195719, 6.27527, 39.4593, -1.22885
-0.99883, 0.048315, 0.30379, 6.27098, 39.4325, -1.90741
-0.99785, 0.0654886, 0.411771, 6.26482, 39.3939, -2.58541
-0.996574, 0.0826428, 0.519631, 6.25681, 39.3438, -3.26266
-0.995003, 0.0997725, 0.627338, 6.24695, 39.282, -3.93895
-0.993137, 0.116873, 0.734859, 6.23523, 39.2087, -4.61409
-0.990976, 0.133938, 0.842164, 6.22167, 39.1237, -5.28788
-0.988522, 0.150964, 0.94922, 6.20626, 39.0273, -5.96012
-0.985775, 0.167945, 1.056, 6.18901, 38.9193, -6.63062
-0.982736, 0.184876, 1.16246, 6.16993, 38.7998, -7.29919
-0.979405, 0.201753, 1.26858, 6.14902, 38.6689, -7.96561
-0.975785, 0.21857, 1.37433, 6.12628, 38.5266, -8.62971
-0.971875, 0.235322, 1.47967, 6.10173, 38.3729, -9.29128
-0.967677, 0.252004, 1.58458, 6.07538, 38.2078, -9.95014
-0.963192, 0.268611, 1.68901, 6.04722, 38.0315, -10.6061
-0.958422, 0.285139, 1.79295, 6.01727, 37.844, -11.2589
-0.953368, 0.301583, 1.89636, 5.98553, 37.6452, -11.9085
-0.948031, 0.317937, 1.99921, 5.95202, 37.4354, -12.5545
-0.942413, 0.334196, 2.10147, 5.91674, 37.2145, -13.1969
-0.936516, 0.350357, 2.20311, 5.87971, 36.9826, -13.8354
-0.930341, 0.366414, 2.3041, 5.84094, 36.7397, -14.4699
-0.923891, 0.382362, 2.40441, 5.80043, 36.4861, -15.1001
-0.917166, 0.398197, 2.50401, 5.7582, 36.2216, -15.726
-0.91017, 0.413914, 2.60287, 5.71427, 35.9464, -16.3472
-0.902904, 0.429508, 2.70096, 5.66864, 35.6606, -16.9636
-0.89537, 0.444975, 2.79826, 5.62132, 35.3642, -17.5751
-0.887571, 0.46031, 2.89472, 5.57234, 35.0574, -18.1814
-0.879509, 0.475508, 2.99034, 5.52171, 34.7402, -18.7823
